chr1	29554	+	chr1	3628764	-	-0.0111748499368
chr1	29554	+	chr1	3668962	+	-0.00261639393308
chr1	29554	+	chr1	3701572	+	-0.0300580584867
chr1	29554	+	chr1	4000673	+	-0.00586816332089
chr1	29554	+	chr1	4007209	-	-0.0147620491623
chr1	29554	+	chr1	4472111	+	-0.00524466708205
chr1	29554	+	chr1	4611795	-	0.0249478455443
chr1	29554	+	chr1	4631608	+	-0.00427793377557
chr1	29554	+	chr1	4714792	+	-0.00261639393308
chr1	29554	+	chr1	5146519	-	-0.00261639393308
chr1	29554	+	chr1	5553038	+	-0.00664613230171
chr1	29554	+	chr1	5647428	-	-0.00261639393308
chr1	29554	+	chr1	5922871	-	0.0628537276038
chr1	29554	+	chr1	6100630	-	-0.00453857791225
chr1	29554	+	chr1	6161853	-	-0.0150118620662
chr1	29554	+	chr1	6264900	-	-0.00586816332089
chr1	29554	+	chr1	6265535	+	-0.00643313367857
chr1	29554	+	chr1	6296300	+	-0.0154329733753
chr1	34554	-	chr1	29554	+	-0.00351238053708
chr1	34554	-	chr1	34554	-	1.0
chr1	34554	-	chr1	69091	+	-0.00454133938762
chr1	34554	-	chr1	89295	-	-0.00351238053708
chr1	34554	-	chr1	89551	-	0.0778457098617
chr1	34554	-	chr1	139790	-	-0.00454133938762
chr1	34554	-	chr1	160446	+	-0.00202481290517
chr1	34554	-	chr1	227615	-	-0.00351238053708
chr1	34554	-	chr1	317720	+	-0.00431997177809
chr1	34554	-	chr1	367640	+	-0.00202481290517
chr1	34554	-	chr1	453633	-	-0.0043066593518
chr1	34554	-	chr1	459656	+	-0.00286567983347
chr1	34554	-	chr1	521369	-	-0.0145662164365
chr1	34554	-	chr1	523009	+	-0.00202481290517
chr1	34554	-	chr1	529833	-	0.123741118936
chr1	34554	-	chr1	536816	-	-0.00707307868582
chr1	34554	-	chr1	562757	-	-0.00202481290517
chr1	34554	-	chr1	621059	-	0.0636634948618
chr1	34554	-	chr1	677193	-	-0.0134903902111
chr1	34554	-	chr1	694412	-	-0.0109747864422
chr1	34554	-	chr1	696291	+	0.0703511377979
chr1	34554	-	chr1	700237	-	-0.0150228246091
chr1	34554	-	chr1	738532	-	-0.00611142194132
chr1	34554	-	chr1	752751	+	-0.00621647303615
chr1	34554	-	chr1	818043	+	-0.00339306240895
chr1	34554	-	chr1	840214	+	-0.0135690049764
chr1	34554	-	chr1	846815	+	-0.0144742650118
chr1	34554	-	chr1	849551	+	0.0401131329851
chr1	34554	-	chr1	852245	-	-0.00454133938762
chr1	34554	-	chr1	860260	+	-0.00286567983347
chr1	34554	-	chr1	861264	-	-0.00792619851952
chr1	34554	-	chr1	910579	-	-0.00918784644936
chr1	34554	-	chr1	931346	-	-0.00755557022911
chr1	34554	-	chr1	947377	-	-0.00351238053708
chr1	34554	-	chr1	997588	-	-0.00286567983347
chr1	34554	-	chr1	1006346	-	0.178675232386
chr1	34554	-	chr1	1072397	+	-0.0177635371512
chr1	34554	-	chr1	1104737	+	-0.0126827772013
chr1	34554	-	chr1	1108436	-	-0.00202481290517
chr1	34554	-	chr1	1177826	-	-0.00707307868582
chr1	34554	-	chr1	1210603	+	0.0826930099856
chr1	34554	-	chr1	1215816	+	-0.00454133938762
chr1	34554	-	chr1	1288069	-	-0.0107797701879
chr1	34554	-	chr1	1344476	+	-0.0184748100044
chr1	34554	-	chr1	1355625	+	-0.00202481290517
chr1	34554	-	chr1	1361508	+	-0.00538155768159
chr1	34554	-	chr1	1365919	-	-0.00202481290517
chr1	34554	-	chr1	1370241	+	-0.0148289399663
chr1	34554	-	chr1	1470554	-	-0.0067667700165
chr1	34554	-	chr1	1567474	+	-0.00202481290517
chr1	34554	-	chr1	1603429	+	-0.0228835313994
chr1	34554	-	chr1	1822910	+	-0.00587772805545
chr1	34554	-	chr1	1849029	-	-0.00405881907033
chr1	34554	-	chr1	1853396	-	-0.00575751049324
chr1	34554	-	chr1	1944652	-	-0.0146002865476
chr1	34554	-	chr1	1950780	+	0.0280850718988
chr1	34554	-	chr1	1980642	-	-0.00497856684668
chr1	34554	-	chr1	2072523	-	-0.0067667700165
chr1	34554	-	chr1	2121237	+	-0.00765154265869
chr1	34554	-	chr1	2143360	-	-0.0123174603477
chr1	34554	-	chr1	2143610	-	-0.00202481290517
chr1	34554	-	chr1	2143962	+	-0.00497856684668
chr1	34554	-	chr1	2258581	+	-0.00286567983347
chr1	34554	-	chr1	2423739	-	-0.0119434933939
chr1	34554	-	chr1	2424876	-	-0.0101024183105
chr1	34554	-	chr1	2460184	-	-0.00351238053708
chr1	34554	-	chr1	2497849	+	-0.00870285320013
chr1	34554	-	chr1	2522078	-	-0.00202481290517
chr1	34554	-	chr1	2564007	+	-0.0118594545447
chr1	34554	-	chr1	2567415	-	0.0341810746889
chr1	34554	-	chr1	2728415	-	-0.0067667700165
chr1	34554	-	chr1	2730997	-	-0.00405881907033
chr1	34554	-	chr1	2938046	+	-0.00202481290517
chr1	34554	-	chr1	2976179	-	-0.00202481290517
chr1	34554	-	chr1	2985732	+	0.150463876529
chr1	34554	-	chr1	3049491	-	-0.00798292203436
chr1	34554	-	chr1	3223200	-	-0.00497856684668
chr1	34554	-	chr1	3370990	+	-0.0043066593518
chr1	34554	-	chr1	3403810	+	-0.0103124353662
chr1	34554	-	chr1	3406484	-	-0.00765154265869
chr1	34554	-	chr1	3539754	-	-0.00497856684668
chr1	34554	-	chr1	3575502	-	-0.0207258680656
chr1	34554	-	chr1	3628764	-	-0.00864815503478
chr1	34554	-	chr1	3668962	+	-0.00202481290517
chr1	34554	-	chr1	3701572	+	0.0205768700778
chr1	34554	-	chr1	4000673	+	-0.00454133938762
chr1	34554	-	chr1	4007209	-	-0.0114242688277
chr1	34554	-	chr1	4472111	+	-0.00405881907033
chr1	34554	-	chr1	4611795	-	0.0609749806835
chr1	34554	-	chr1	4631608	+	-0.00331066947019
chr1	34554	-	chr1	4714792	+	-0.00202481290517
chr1	34554	-	chr1	5146519	-	-0.00202481290517
chr1	34554	-	chr1	5553038	+	-0.00514340531212
chr1	34554	-	chr1	5647428	-	-0.00202481290517
chr1	34554	-	chr1	5922871	-	-0.0138305546617
chr1	34554	-	chr1	6100630	-	-0.00351238053708
chr1	34554	-	chr1	6161853	-	-0.011617597663
chr1	34554	-	chr1	6264900	-	-0.00454133938762
chr1	34554	-	chr1	6265535	+	-0.00497856684668
chr1	34554	-	chr1	6296300	+	-0.0119434933939
chr1	69091	+	chr1	29554	+	-0.00586816332089
chr1	69091	+	chr1	34554	-	-0.00454133938762
chr1	69091	+	chr1	69091	+	1.0
chr1	69091	+	chr1	89295	-	-0.00586816332089
chr1	69091	+	chr1	89551	-	0.0183186312299
chr1	69091	+	chr1	139790	-	-0.00758725341426
chr1	69091	+	chr1	160446	+	0.445862493936
chr1	69091	+	chr1	227615	-	-0.00586816332089
chr1	69091	+	chr1	317720	+	0.0464570421405
chr1	69091	+	chr1	367640	+	-0.00338287172941
chr1	69091	+	chr1	453633	-	-0.00719517153026
chr1	69091	+	chr1	459656	+	0.313116566681
chr1	69091	+	chr1	521369	-	-0.0243358987202
chr1	69091	+	chr1	523009	+	-0.00338287172941
chr1	69091	+	chr1	529833	-	-0.0381750313362
chr1	69091	+	chr1	536816	-	0.118958316185
chr1	69091	+	chr1	562757	-	-0.00338287172941
chr1	69091	+	chr1	621059	-	-0.035170173035
chr1	69091	+	chr1	677193	-	-0.0225385069146
chr1	69091	+	chr1	694412	-	-0.0183356668149
chr1	69091	+	chr1	696291	+	-0.0329826836159
chr1	69091	+	chr1	700237	-	-0.0250987577846
chr1	69091	+	chr1	738532	-	-0.0102104033706
chr1	69091	+	chr1	752751	+	-0.0103859131068
chr1	69091	+	chr1	818043	+	-0.0311881046008
chr1	69091	+	chr1	840214	+	-0.0226698492556
chr1	69091	+	chr1	846815	+	-0.0241822747115
chr1	69091	+	chr1	849551	+	0.0245863391741
chr1	69091	+	chr1	852245	-	-0.00758725341426
chr1	69091	+	chr1	860260	+	-0.00478771508687
chr1	69091	+	chr1	861264	-	-0.0132423656649
chr1	69091	+	chr1	910579	-	-0.0153502113347
chr1	69091	+	chr1	931346	-	-0.00384642700093
chr1	69091	+	chr1	947377	-	-0.00586816332089
chr1	69091	+	chr1	997588	-	-0.00478771508687
chr1	69091	+	chr1	1006346	-	-0.00831773295971
chr1	69091	+	chr1	1072397	+	-0.0296776889804
chr1	69091	+	chr1	1104737	+	-0.0211892211547
chr1	69091	+	chr1	1108436	-	-0.00338287172941
chr1	69091	+	chr1	1177826	-	-0.0118170512767
chr1	69091	+	chr1	1210603	+	-0.0314106755723
chr1	69091	+	chr1	1215816	+	-0.00758725341426
chr1	69091	+	chr1	1288069	-	-0.0180098515398
chr1	69091	+	chr1	1344476	+	0.0679052405694
chr1	69091	+	chr1	1355625	+	-0.00338287172941
chr1	69091	+	chr1	1361508	+	-0.00899101309298
chr1	69091	+	chr1	1365919	-	-0.00338287172941
chr1	69091	+	chr1	1370241	+	0.0717743133262
chr1	69091	+	chr1	1470554	-	0.125180490793
chr1	69091	+	chr1	1567474	+	-0.00338287172941
chr1	69091	+	chr1	1603429	+	-0.00247698376084
chr1	69091	+	chr1	1822910	+	-0.00981996905547
chr1	69091	+	chr1	1849029	-	-0.00678110271459
chr1	69091	+	chr1	1853396	-	-0.00961912057632
chr1	69091	+	chr1	1944652	-	-0.0243928199376
chr1	69091	+	chr1	1950780	+	0.00839808854455
chr1	69091	+	chr1	1980642	-	-0.00831773295971
chr1	69091	+	chr1	2072523	-	0.125180490793
chr1	69091	+	chr1	2121237	+	-0.0127834958382
chr1	69091	+	chr1	2143360	-	-0.0205788832548
chr1	69091	+	chr1	2143610	-	-0.00338287172941
chr1	69091	+	chr1	2143962	+	-0.00831773295971
chr1	69091	+	chr1	2258581	+	-0.00478771508687
chr1	69091	+	chr1	2423739	-	-0.0199540935606
chr1	69091	+	chr1	2424876	-	-0.0168781941353
chr1	69091	+	chr1	2460184	-	-0.00586816332089
chr1	69091	+	chr1	2497849	+	0.0927324366224
chr1	69091	+	chr1	2522078	-	-0.00338287172941
chr1	69091	+	chr1	2564007	+	0.0428353089408
chr1	69091	+	chr1	2567415	-	0.0116948856225
chr1	69091	+	chr1	2728415	-	-0.0113052988401
chr1	69091	+	chr1	2730997	-	-0.00678110271459
chr1	69091	+	chr1	2938046	+	-0.00338287172941
chr1	69091	+	chr1	2976179	-	-0.00338287172941
chr1	69091	+	chr1	2985732	+	-0.0112735886009
chr1	69091	+	chr1	3049491	-	-0.0133371341121
chr1	69091	+	chr1	3223200	-	-0.00831773295971
chr1	69091	+	chr1	3370990	+	-0.00719517153026
chr1	69091	+	chr1	3403810	+	-0.0172290713737
chr1	69091	+	chr1	3406484	-	-0.0127834958382
chr1	69091	+	chr1	3539754	-	-0.00831773295971
chr1	69091	+	chr1	3575502	-	0.00875472056089
chr1	69091	+	chr1	3628764	-	-0.0144485444082
chr1	69091	+	chr1	3668962	+	-0.00338287172941
chr1	69091	+	chr1	3701572	+	-0.0437463979896
chr1	69091	+	chr1	4000673	+	-0.00758725341426
chr1	69091	+	chr1	4007209	-	-0.0190866207676
chr1	69091	+	chr1	4472111	+	-0.00678110271459
chr1	69091	+	chr1	4611795	-	-0.028076668235
chr1	69091	+	chr1	4631608	+	-0.00553116296697
chr1	69091	+	chr1	4714792	+	-0.00338287172941
chr1	69091	+	chr1	5146519	-	-0.00338287172941
chr1	69091	+	chr1	5553038	+	-0.00859312995231
chr1	69091	+	chr1	5647428	-	-0.00338287172941
chr1	69091	+	chr1	5922871	-	0.039517382129
chr1	69091	+	chr1	6100630	-	-0.00586816332089
chr1	69091	+	chr1	6161853	-	0.0542360151051
chr1	69091	+	chr1	6264900	-	-0.00758725341426
chr1	69091	+	chr1	6265535	+	-0.00831773295971
chr1	69091	+	chr1	6296300	+	-0.0199540935606
chr1	89295	-	chr1	29554	+	-0.00453857791225
chr1	89295	-	chr1	34554	-	-0.00351238053708
chr1	89295	-	chr1	69091	+	-0.00586816332089
chr1	89295	-	chr1	89295	-	1.0
chr1	89295	-	chr1	89551	-	-0.0228697155451
chr1	89295	-	chr1	139790	-	-0.00586816332089
chr1	89295	-	chr1	160446	+	-0.00261639393308
chr1	89295	-	chr1	227615	-	-0.00453857791225
chr1	89295	-	chr1	317720	+	-0.00558211967257
chr1	89295	-	chr1	367640	+	-0.00261639393308
chr1	89295	-	chr1	453633	-	-0.00556491781097
chr1	89295	-	chr1	459656	+	-0.00370293339759
chr1	89295	-	chr1	521369	-	-0.0188219663234
chr1	89295	-	chr1	523009	+	-0.00261639393308
chr1	89295	-	chr1	529833	-	-0.0295254825995
chr1	89295	-	chr1	536816	-	-0.00913959018854
chr1	89295	-	chr1	562757	-	-0.00261639393308
chr1	89295	-	chr1	621059	-	-0.027201453296
chr1	89295	-	chr1	677193	-	-0.0174318204971
chr1	89295	-	chr1	694412	-	-0.0141812434082
chr1	89295	-	chr1	696291	+	0.0326978678609
chr1	89295	-	chr1	700237	-	0.0466883000762
chr1	89295	-	chr1	738532	-	-0.00789697025779
chr1	89295	-	chr1	752751	+	-0.00803271368696
chr1	89295	-	chr1	818043	+	0.0943017368105
chr1	89295	-	chr1	840214	+	-0.0175334038061
chr1	89295	-	chr1	846815	+	-0.0187031498396
chr1	89295	-	chr1	849551	+	0.0108113743289
chr1	89295	-	chr1	852245	-	-0.00586816332089
chr1	89295	-	chr1	860260	+	-0.00370293339759
chr1	89295	-	chr1	861264	-	-0.010241962438
chr1	89295	-	chr1	910579	-	-0.0118722207107
chr1	89295	-	chr1	931346	-	0.0581182565099
chr1	89295	-	chr1	947377	-	-0.00453857791225
chr1	89295	-	chr1	997588	-	-0.00370293339759
chr1	89295	-	chr1	1006346	-	-0.00643313367857
chr1	89295	-	chr1	1072397	+	-0.0229534347167
chr1	89295	-	chr1	1104737	+	-0.0163882506079
chr1	89295	-	chr1	1108436	-	-0.00261639393308
chr1	89295	-	chr1	1177826	-	-0.00913959018854
chr1	89295	-	chr1	1210603	+	0.0412796545858
chr1	89295	-	chr1	1215816	+	-0.00586816332089
chr1	89295	-	chr1	1288069	-	-0.0139292500791
chr1	89295	-	chr1	1344476	+	0.0397875285881
chr1	89295	-	chr1	1355625	+	-0.00261639393308
chr1	89295	-	chr1	1361508	+	-0.00695386464233
chr1	89295	-	chr1	1365919	-	-0.00261639393308
chr1	89295	-	chr1	1370241	+	0.00955909742096
chr1	89295	-	chr1	1470554	-	-0.00874378861003
chr1	89295	-	chr1	1567474	+	-0.00261639393308
chr1	89295	-	chr1	1603429	+	0.0626092090861
chr1	89295	-	chr1	1822910	+	-0.00759499901707
chr1	89295	-	chr1	1849029	-	-0.00524466708205
chr1	89295	-	chr1	1853396	-	-0.00743965799786
chr1	89295	-	chr1	1944652	-	0.0614354051401
chr1	89295	-	chr1	1950780	+	0.0362905686439
chr1	89295	-	chr1	1980642	-	-0.00643313367857
chr1	89295	-	chr1	2072523	-	-0.00874378861003
chr1	89295	-	chr1	2121237	+	-0.00988706153528
chr1	89295	-	chr1	2143360	-	-0.0159162006733
chr1	89295	-	chr1	2143610	-	-0.00261639393308
chr1	89295	-	chr1	2143962	+	-0.00643313367857
chr1	89295	-	chr1	2258581	+	-0.00370293339759
chr1	89295	-	chr1	2423739	-	-0.0154329733753
chr1	89295	-	chr1	2424876	-	-0.0130539991668
chr1	89295	-	chr1	2460184	-	-0.00453857791225
chr1	89295	-	chr1	2497849	+	-0.0112455290339
chr1	89295	-	chr1	2522078	-	-0.00261639393308
chr1	89295	-	chr1	2564007	+	-0.0153243812508
chr1	89295	-	chr1	2567415	-	-0.0143699026203
chr1	89295	-	chr1	2728415	-	-0.00874378861003
chr1	89295	-	chr1	2730997	-	-0.00524466708205
chr1	89295	-	chr1	2938046	+	-0.00261639393308
chr1	89295	-	chr1	2976179	-	-0.00261639393308
chr1	89295	-	chr1	2985732	+	-0.00871926315235
chr1	89295	-	chr1	3049491	-	-0.0103152586224
chr1	89295	-	chr1	3223200	-	-0.00643313367857
chr1	89295	-	chr1	3370990	+	-0.00556491781097
chr1	89295	-	chr1	3403810	+	-0.0133253760179
chr1	89295	-	chr1	3406484	-	-0.00988706153528
chr1	89295	-	chr1	3539754	-	-0.00643313367857
chr1	89295	-	chr1	3575502	-	0.0291393554629
chr1	89295	-	chr1	3628764	-	-0.0111748499368
chr1	89295	-	chr1	3668962	+	-0.00261639393308
chr1	89295	-	chr1	3701572	+	-0.0489403203933
chr1	89295	-	chr1	4000673	+	-0.00586816332089
chr1	89295	-	chr1	4007209	-	-0.0147620491623
chr1	89295	-	chr1	4472111	+	-0.00524466708205
chr1	89295	-	chr1	4611795	-	0.0249478455443
chr1	89295	-	chr1	4631608	+	-0.00427793377557
chr1	89295	-	chr1	4714792	+	-0.00261639393308
chr1	89295	-	chr1	5146519	-	-0.00261639393308
chr1	89295	-	chr1	5553038	+	-0.00664613230171
chr1	89295	-	chr1	5647428	-	0.576478796588
chr1	89295	-	chr1	5922871	-	-0.0178713693574
chr1	89295	-	chr1	6100630	-	-0.00453857791225
chr1	89295	-	chr1	6161853	-	-0.0150118620662
chr1	89295	-	chr1	6264900	-	-0.00586816332089
chr1	89295	-	chr1	6265535	+	-0.00643313367857
chr1	89295	-	chr1	6296300	+	-0.0154329733753
chr1	89551	-	chr1	29554	+	0.038859923162
chr1	89551	-	chr1	34554	-	0.0778457098617
chr1	89551	-	chr1	69091	+	0.0183186312299
chr1	89551	-	chr1	89295	-	-0.0228697155451
chr1	89551	-	chr1	89551	-	1.0
chr1	89551	-	chr1	139790	-	0.0183186312299
chr1	89551	-	chr1	160446	+	-0.0131839060958
chr1	89551	-	chr1	227615	-	-0.0228697155451
chr1	89551	-	chr1	317720	+	0.0329139715669
chr1	89551	-	chr1	367640	+	-0.0131839060958
chr1	89551	-	chr1	453633	-	0.00980309172704
chr1	89551	-	chr1	459656	+	0.0568869991197
chr1	89551	-	chr1	521369	-	0.00755660852535
chr1	89551	-	chr1	523009	+	-0.0131839060958
chr1	89551	-	chr1	529833	-	0.0432817548013
chr1	89551	-	chr1	536816	-	0.0161001912354
chr1	89551	-	chr1	562757	-	-0.0131839060958
chr1	89551	-	chr1	621059	-	0.0647345505351
chr1	89551	-	chr1	677193	-	-0.00248517997367
chr1	89551	-	chr1	694412	-	-0.0232386106086
chr1	89551	-	chr1	696291	+	0.0216875996886
chr1	89551	-	chr1	700237	-	-0.000330336143164
chr1	89551	-	chr1	738532	-	0.031812450197
chr1	89551	-	chr1	752751	+	-0.0106800595602
chr1	89551	-	chr1	818043	+	0.00671278162622
chr1	89551	-	chr1	840214	+	-0.000747611868486
chr1	89551	-	chr1	846815	+	0.00114932239305
chr1	89551	-	chr1	849551	+	-0.000979466703551
chr1	89551	-	chr1	852245	-	-0.0295694441112
chr1	89551	-	chr1	860260	+	-0.0186589357113
chr1	89551	-	chr1	861264	-	0.0319723093433
chr1	89551	-	chr1	910579	-	0.0612827665796
chr1	89551	-	chr1	931346	-	-0.0137390912091
chr1	89551	-	chr1	947377	-	0.100589561869
chr1	89551	-	chr1	997588	-	-0.0186589357113
chr1	89551	-	chr1	1006346	-	0.0113325302701
chr1	89551	-	chr1	1072397	+	-3.48272973542e-05
chr1	89551	-	chr1	1104737	+	0.0374423507214
chr1	89551	-	chr1	1108436	-	-0.0131839060958
chr1	89551	-	chr1	1177826	-	-0.0460540353943
chr1	89551	-	chr1	1210603	+	0.0105593244978
chr1	89551	-	chr1	1215816	+	0.0183186312299
chr1	89551	-	chr1	1288069	-	-0.00523360063905
chr1	89551	-	chr1	1344476	+	0.0322736444455
chr1	89551	-	chr1	1355625	+	-0.0131839060958
chr1	89551	-	chr1	1361508	+	0.0054941159096
chr1	89551	-	chr1	1365919	-	-0.0131839060958
chr1	89551	-	chr1	1370241	+	0.0287540289977
chr1	89551	-	chr1	1470554	-	0.0208086391372
chr1	89551	-	chr1	1567474	+	-0.0131839060958
chr1	89551	-	chr1	1603429	+	0.046424509981
chr1	89551	-	chr1	1822910	+	0.0237092900414
chr1	89551	-	chr1	1849029	-	0.134072087496
chr1	89551	-	chr1	1853396	-	-0.0374881439634
chr1	89551	-	chr1	1944652	-	-0.00624254117559
chr1	89551	-	chr1	1950780	+	0.0821649174601
chr1	89551	-	chr1	1980642	-	0.0113325302701
chr1	89551	-	chr1	2072523	-	0.0208086391372
chr1	89551	-	chr1	2121237	+	0.00781157886645
chr1	89551	-	chr1	2143360	-	0.0777691703198
chr1	89551	-	chr1	2143610	-	0.0935735774113
chr1	89551	-	chr1	2143962	+	0.0113325302701
chr1	89551	-	chr1	2258581	+	-0.0186589357113
chr1	89551	-	chr1	2423739	-	-0.0237904794104
chr1	89551	-	chr1	2424876	-	0.0811582749731
chr1	89551	-	chr1	2460184	-	-0.0228697155451
chr1	89551	-	chr1	2497849	+	-0.056665778385
chr1	89551	-	chr1	2522078	-	-0.0131839060958
chr1	89551	-	chr1	2564007	+	-0.032555726351
chr1	89551	-	chr1	2567415	-	0.0326280994719
chr1	89551	-	chr1	2728415	-	-0.0116254838372
chr1	89551	-	chr1	2730997	-	-0.026427671093
chr1	89551	-	chr1	2938046	+	-0.0131839060958
chr1	89551	-	chr1	2976179	-	-0.0131839060958
chr1	89551	-	chr1	2985732	+	-0.0252110432938
chr1	89551	-	chr1	3049491	-	-0.027219564661
chr1	89551	-	chr1	3223200	-	0.0550813680569
chr1	89551	-	chr1	3370990	+	0.047647585371
chr1	89551	-	chr1	3403810	+	-0.0018997417755
chr1	89551	-	chr1	3406484	-	0.0366276253516
chr1	89551	-	chr1	3539754	-	0.0550813680569
chr1	89551	-	chr1	3575502	-	-0.02154972233
chr1	89551	-	chr1	3628764	-	-0.0225340250528
chr1	89551	-	chr1	3668962	+	-0.0131839060958
chr1	89551	-	chr1	3701572	+	0.041153233519
chr1	89551	-	chr1	4000673	+	-0.0295694441112
chr1	89551	-	chr1	4007209	-	-0.00352183314764
chr1	89551	-	chr1	4472111	+	-0.026427671093
chr1	89551	-	chr1	4611795	-	0.0705674307266
chr1	89551	-	chr1	4631608	+	-0.0215563399945
chr1	89551	-	chr1	4714792	+	-0.0131839060958
chr1	89551	-	chr1	5146519	-	-0.0131839060958
chr1	89551	-	chr1	5553038	+	0.00040840974633
chr1	89551	-	chr1	5647428	-	-0.0131839060958
chr1	89551	-	chr1	5922871	-	-0.0454075747917
chr1	89551	-	chr1	6100630	-	-0.0228697155451
chr1	89551	-	chr1	6161853	-	-0.0231413212939
chr1	89551	-	chr1	6264900	-	-0.0295694441112
chr1	89551	-	chr1	6265535	+	0.0113325302701
chr1	89551	-	chr1	6296300	+	0.0301851868601
chr1	139790	-	chr1	29554	+	-0.00586816332089
chr1	139790	-	chr1	34554	-	-0.00454133938762
chr1	139790	-	chr1	69091	+	-0.00758725341426
chr1	139790	-	chr1	89295	-	-0.00586816332089
chr1	139790	-	chr1	89551	-	0.0183186312299
chr1	139790	-	chr1	139790	-	1.0
chr1	139790	-	chr1	160446	+	-0.00338287172941
chr1	139790	-	chr1	227615	-	-0.00586816332089
chr1	139790	-	chr1	317720	+	-0.0110513023436
chr1	139790	-	chr1	367640	+	-0.00338287172941
chr1	139790	-	chr1	453633	-	-0.00719517153026
chr1	139790	-	chr1	459656	+	-0.00478771508687
